,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
335,2022-06-15 09:57:27+00:00,https://twitter.com/Fabulousnani01/status/1537011394427617287,Fabulousnani01,Twitter for Android,,#30DaysOfLearning  participants you've got this....Set your reminder. https://t.co/LLKjl6wMQ5,0,0,0,0
336,2022-06-15 08:25:48+00:00,https://twitter.com/Richie4love/status/1536988330813964288,Richie4love,Twitter for Android,,"I attended #Poweraddict meetup😁💃🏾💃🏾

I attended #30DaysOfLearning Power Platform learning Track🙂😁.
 
I continued writing on Medium.",6,0,0,2
337,2022-06-15 08:18:15+00:00,https://twitter.com/poetrineer/status/1536986430857261056,poetrineer,Twitter for Android,,"Today is Day 03 of #30DaysOfLearning  an I just had to cover up DAY 1 and 2 in the early hours of today.

I'll complete this thread soon.",0,0,0,1
338,2022-06-15 07:49:43+00:00,https://twitter.com/ABBAs_choice/status/1536979248182853633,ABBAs_choice,Twitter for iPhone,,@TheOyinbooke @Zionbonzo Can’t wait #NG30DaysOfLearning,1,0,0,0
339,2022-06-15 07:39:16+00:00,https://twitter.com/TheOyinbooke/status/1536976621395140609,TheOyinbooke,Twitter for Android,Nigeria,"Good Morning 🌻
Another day to be world class

In the Data Analysis Track #30DaysOfLearning, we will be building a stunning COVID-19 Dashboard in Microsoft Excel.

Our Guest is @Zionbonzo.
Looking forward to an exciting session

Time:12Pam (WAT) https://t.co/mNzUJRMCbF",72,22,2,5
340,2022-06-15 06:36:24+00:00,https://twitter.com/BaldMAJOR/status/1536960797179625472,BaldMAJOR,Twitter Web App,high above,"⚡️CERTIFICATE😊

#AllAboutTheData 
#NG30DaysOfLearning https://t.co/nu2TknWbIG",4,0,0,1
341,2022-06-15 04:54:13+00:00,https://twitter.com/euniceshoretire/status/1536935082522451969,euniceshoretire,Twitter Web App,"Lagos, Nigeria","#30DaysOfLearning I am so happy opportunities like this is freely available. This is my Github profile, watch me as i learn and grow. 
https://t.co/m3l5jEXqp1",2,0,0,0
342,2022-06-15 04:14:31+00:00,https://twitter.com/Olaoluwa__Mercy/status/1536925093095522310,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"#30DaysOfLearning 
Data Analytics track
@TheOyinbooke is cooking and 
I am eating good 🤝🤲🤝😁😌",3,0,0,0
343,2022-06-15 03:09:22+00:00,https://twitter.com/Favouremeka28/status/1536908698370686976,Favouremeka28,Twitter Web App,"Aba, Abia State. ","I learnt about Power Query in Excel. Thought it was only in a power BI. Still have lot of things to learn. thank you @Oyinbooke
#DataAnalytics 
#NG30DaysOfLearning",6,0,0,0
344,2022-06-15 01:59:37+00:00,https://twitter.com/atada_ace/status/1536891142251454469,atada_ace,Twitter Web App,"Akwa Ibom, Nigeria","-The power of Excel and how to use the Quick analysis tool to gain insights from your data within seconds.
-Introduction to Excel, Pivot tables and VLOOKUP

A very wonderful session, big thanks to @TheOyinbooke 
#NG30DaysOfLearning https://t.co/HPZ4vHBBAD",1,0,0,0
345,2022-06-15 01:53:11+00:00,https://twitter.com/atada_ace/status/1536889524617363458,atada_ace,Twitter Web App,"Akwa Ibom, Nigeria","Catching up to everything I've missed from the #NG30DaysOfLearning 

Day 1: 13/06/22
-We talked about the future of data and the opportunities that come with data
-Data roles in each stage of Data: Pre-Data Capture, Data Capture and Post-Data Capture",8,0,0,1
346,2022-06-15 01:49:48+00:00,https://twitter.com/PJEnterprises3/status/1536888671760273409,PJEnterprises3,Twitter for Android,,"Day 2: I learnt that there are data sources online where I can get data to analyze @TheOyinbooke
@Phatergh  
#NG30DaysOfLearning
#DataAnalytics",3,0,0,1
347,2022-06-15 01:37:58+00:00,https://twitter.com/Suleimanmary1/status/1536885697101053953,Suleimanmary1,Twitter for Android,"Kogi, Nigeria","DAY 2
Learnt how to get access to different sites/platform for open source dataset.
Learnt how to scrape COVID19 Dataset from GitHub using MS Excel
I got to use Power Query on MS Excel.
#NG30DaysOfLearning
#DataAnalysis",1,0,0,0
348,2022-06-14 23:18:41+00:00,https://twitter.com/debunmiT/status/1536850645671608325,debunmiT,Twitter for Android,,"Day 2: I learnt how to source for dataset and also how to scrap dataset from the web (Github) into excel. We scraped a covid 19 time series data set which we will using to learn how to build a dashboard 
#NG30DaysOfLearning #Microsoft365 #DataAnalytics https://t.co/gByHhxVpJy",4,2,0,1
349,2022-06-14 23:16:07+00:00,https://twitter.com/debunmiT/status/1536849997223829504,debunmiT,Twitter for Android,,"Day 1 recap: So I learnt how to create a repository on Github. Nothing serious in there just playing around and learning (my baby steps in Data Analytics).  Thanks to @TheOyinbooke 
#NG30DaysOfLearning

https://t.co/ILhzY2DPMW",5,1,0,1
350,2022-06-14 22:43:09+00:00,https://twitter.com/otene_daniel/status/1536841700831797250,otene_daniel,Twitter for Android,,I didn't know having a student email address as a student could give me access to a whole new world of opportunities until I joined #NG30daysoflearning. Its free for  students. Thank you @TheOyinbooke for giving us what you couldn't get while on campus.,5,1,0,0
351,2022-06-14 22:40:04+00:00,https://twitter.com/amieee__s/status/1536840925279838208,amieee__s,Twitter for Android,"Ibadan, Nigeria","I finally understood what power query is all about. I scraped data from GitHub and ran a power query on it. The analysis will resume tomorrow. #30DaysOfLearning

Click on the link below to check my DAY 1 challenge on github.
https://t.co/5g14beaa3z",4,2,0,0
352,2022-06-14 22:29:14+00:00,https://twitter.com/unstoppable_tp/status/1536838197795246080,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","#ASUU 
#NG30daysoflearning
#data 
#DataAnalytics",0,0,0,0
353,2022-06-14 22:15:54+00:00,https://twitter.com/Suleimanmary1/status/1536834843891343361,Suleimanmary1,Twitter for Android,"Kogi, Nigeria","Day 1
Learnt: Exploring the world of Analytics
Understanding Business Value
Intro to MS Excel and Excel Look up. https://t.co/1uORmZz5BQ
#NG30DaysOfLearning",1,0,0,0
354,2022-06-14 22:01:43+00:00,https://twitter.com/japhletnwamu/status/1536831274639400963,japhletnwamu,Twitter for Android,"Edo, Nigeria","The #PowerPlatform track of #30DaysOfLearning continues tomorrow with an introduction to @MSPowerVirtual.

Thanks to @Tokings01 for an interesting session and @CBe_ata for moderating it so well.

And yea, this program is now open to students everywhere - https://t.co/44MBr22lmK.",4,3,0,0
355,2022-06-14 21:23:05+00:00,https://twitter.com/BabynurseQeebah/status/1536821551177379840,BabynurseQeebah,Twitter for iPhone,Farm,"My Teacher says he likes this one. So kindly read on git hub too https://t.co/Tk9bRfuAkb 
Thank you sir @theoyinbooke
#NG30daysoflearning #github https://t.co/AwiVuO2Gjg",1,0,0,0
356,2022-06-14 21:06:11+00:00,https://twitter.com/its_royalgold/status/1536817301101629449,its_royalgold,Twitter for iPhone,"Ibadan, Nigeria","Day2 Of 30 LearningDataAnalysis.
I learned 
*how to find public dataset online.
*how to scrape data set from GitHub.
*how to open data set from web.
*how to merge.
*I scraped Covid-19 dataset from GitHub.
Mentor :@TheOyinbooke 
#30daysoflearning #DataAnalyst https://t.co/ygWW2KY5HI",4,0,0,0
357,2022-06-14 19:21:17+00:00,https://twitter.com/OlaitanHazeem1/status/1536790900847923200,OlaitanHazeem1,Twitter for Android,,"DAY 1 of #NG30DaysOfLearning 
I learnt
Data roles , recommended skill set for data analyst and excel pivot table and chart https://t.co/5g7vxHrsiF",1,0,0,1
358,2022-06-14 18:45:34+00:00,https://twitter.com/unstoppable_tp/status/1536781912873779201,unstoppable_tp,Twitter for Android,"Ekiti, Nigeria","@ABofficial_NG @TheOyinbooke I know sir 😀.
Very well sir.
God has been faithful.
Rolling with #NG30DaysOfLearning  😀",2,0,0,0
359,2022-06-14 18:03:21+00:00,https://twitter.com/festus_O_idowu/status/1536771287267389440,festus_O_idowu,Twitter for Android,Akure,#30daysOfLearning https://t.co/4kPK0gdU3i,0,0,0,0
360,2022-06-14 17:31:44+00:00,https://twitter.com/TheOyinbooke/status/1536763331775709185,TheOyinbooke,Twitter Web App,Nigeria,"How to Register for #30daysoflearning 
This career-transforming learning opportunity is now open to students all over the world! Undergrads and Postgraduates Inclusive.

Follow this video for guidance.
https://t.co/lbhP1VPPoE https://t.co/v2bP8znR34",93,38,8,9
361,2022-06-14 17:22:48+00:00,https://twitter.com/TheOyinbooke/status/1536761084627107845,TheOyinbooke,Twitter Web App,Nigeria,"When you hear #30DaysOfLearning is only for Students.

Professionals: E gbe kini yiwa, Emi lokan 😂😂",85,18,1,11
362,2022-06-14 17:15:24+00:00,https://twitter.com/Richie4love/status/1536759220535709696,Richie4love,Twitter Web App,,"If you have not registered for #30daysoflearning 
click on this link https://t.co/lglGxFJI5z

Watch this Youtube video as guide
 https://t.co/qc8UH78t8l https://t.co/r2wFCUhTVy",5,2,0,0
363,2022-06-14 16:57:07+00:00,https://twitter.com/Richie4love/status/1536754619690385413,Richie4love,Twitter Web App,,Have you registered for #30daysoflearning? https://t.co/JOAumUeaXp,0,0,0,0
364,2022-06-14 16:48:01+00:00,https://twitter.com/Richie4love/status/1536752327926988800,Richie4love,Twitter for Android,,"#30DaysOfLearning The space has started come Join!!!

https://t.co/Hf8kH6LVKe",1,1,1,0
365,2022-06-14 16:47:48+00:00,https://twitter.com/_OliSir/status/1536752273988124677,_OliSir,Twitter for Android,"Lagos, Nigeria","We've started. Join us #30DaysOfLearning

https://t.co/JCjpdy5d2K",1,0,0,0
366,2022-06-14 16:47:29+00:00,https://twitter.com/Richie4love/status/1536752195475017733,Richie4love,Twitter for Android,,"#30DaysOfLearning 

https://t.co/Hf8kH6LVKe",0,0,0,0
367,2022-06-14 16:46:45+00:00,https://twitter.com/goodtocode/status/1536752011240017920,goodtocode,Twitter Web App,"Orange County, California",On NOW! #30DaysOfLearning is open. #DataAnalytics https://t.co/Q8IoD9b72S,3,1,0,1
368,2022-06-14 16:44:14+00:00,https://twitter.com/_ADaniel02/status/1536751375710924803,_ADaniel02,Twitter for Android,"Osun, Nigeria",Cloud skill challenge #NG30DaysOfLearning https://t.co/sCU0gm3JWe,1,1,0,0
369,2022-06-14 16:42:43+00:00,https://twitter.com/Richie4love/status/1536750996457766915,Richie4love,Twitter for Android,,"I’m going to @TheOyinbooke’s upcoming Space. Will you join too?
#30DaysOfLearning

https://t.co/Hf8kH6LVKe",3,0,1,0
370,2022-06-14 16:39:07+00:00,https://twitter.com/TheOyinbooke/status/1536750087853973504,TheOyinbooke,Twitter for Android,Nigeria,Do you know that #30DaysOfLearning is now open to students all over the world? Join us in this session and set a reminder! https://t.co/aLXK7GtRdO,24,11,2,2
371,2022-06-14 15:58:57+00:00,https://twitter.com/Fabulousnani01/status/1536739980093149185,Fabulousnani01,Twitter for Android,,"Students learnt how to get at least 40Data samples for their personal projects.We ended the session showing how students can scrape COVID-19 Dataset with Excel from GitHub👉https://t.co/ghkBRgbvKX 
Massive engagements in the Discord channel thanks
@TheOyinbooke 
#30DaysOfLearning",0,0,0,0
372,2022-06-14 15:58:56+00:00,https://twitter.com/Fabulousnani01/status/1536739977308012544,Fabulousnani01,Twitter for Android,,"Data scrapping is such an interesting way of going about your analysis as a beginner. And this was captured in Day 2 of #30DaysOflearning.
🧵🧵🧵",2,0,0,1
373,2022-06-14 15:51:54+00:00,https://twitter.com/JumokeAkinyemi1/status/1536738207957663744,JumokeAkinyemi1,Twitter for Android,Nigeria,"I joined #NG30DaysOfLearning without having a laptop, but with the hope of seeing someone to at least allow me to use his laptop for few minutes if not everyday to have access to this opportunity because I've come to understand that knowledge is power. Thank you @TheOyinbooke",1,0,0,0
374,2022-06-14 15:31:15+00:00,https://twitter.com/TheOyinbooke/status/1536733011693260801,TheOyinbooke,Twitter for Android,Nigeria,"Day 2 of 30, we showed students how to get at least 40 Data samples for their personal projects. We ended the session showing how students can scrape COVID-19 Dataset with Excel from GitHub.
https://t.co/MgYpTG9eEO 
#30DaysOfLearning",66,25,1,4
375,2022-06-14 15:18:41+00:00,https://twitter.com/ibraheem_amodu/status/1536729846532952064,ibraheem_amodu,Twitter for Android,"Abuja, Nigeria","Data is the new oil and I live in an oil country where nobody is drilling -- Olanrewaju Oyinbooke 
#NG30DaysOfLearning 
#DataAnalytics
#Microsoft
@TheOyinbooke",2,0,0,0
376,2022-06-14 15:15:35+00:00,https://twitter.com/Richie4love/status/1536729069584269312,Richie4love,Twitter for Android,,"Hi!!😉 
Do you know that classes is currently going on for #30daysoflearning right now. Check out the discord channel!!!",4,1,0,1
377,2022-06-14 14:48:52+00:00,https://twitter.com/TheOyinbooke/status/1536722346253467651,TheOyinbooke,Twitter for Android,Nigeria,"4PM WAT, we will be live! Day 2 of #30DaysOfLearning. @japhletnwamu leading the power platform track will Introduce students to Microsoft Dataverse.
Don't miss this",22,3,0,0
378,2022-06-14 14:44:59+00:00,https://twitter.com/TheOyinbooke/status/1536721367042871296,TheOyinbooke,Twitter for Android,Nigeria,"Good news, irrespective of your country, every student can now join #30DaysOfLearning 
Chose your track of interest 
1. Data Analysis using Power BI
2. Low-Code Application development with Power Platform
3. Data Science and Machine Learning
🧵🧵🧵",242,74,4,18
379,2022-06-14 14:17:20+00:00,https://twitter.com/Zuba6Zubair/status/1536714410374443013,Zuba6Zubair,Twitter for iPhone,Nigeria,"Will be sending screenshots of my hands on exercise soon

Watch out #NG30DaysOfLearning data analysis with @TheOyinbooke  and team",1,0,1,0
380,2022-06-14 14:10:42+00:00,https://twitter.com/lethoshandu23/status/1536712741045534722,lethoshandu23,Twitter for iPhone,,"Hey there!

Are you a Uni student and interested in learning about PowerApps and what it has to offer? 🤩

Come join @Tokings01 &amp; Chino today at 4pm GMT+1/5pm CAT as we explore Dataverse and Sharepoint 😁

Link to join the class: https://t.co/sIAuirKPnK

#30DaysOfLearning #MLSA",2,0,0,0
381,2022-06-14 14:04:58+00:00,https://twitter.com/Zuba6Zubair/status/1536711297248768003,Zuba6Zubair,Twitter for iPhone,Nigeria,"On the day 1 after onboarding on the #NG30DaysOfLearning with @TheOyinbooke and team, we were introduced into data analysis and this is a summary of what I learnt:
a. Data analysis is not about the tool but about the value. Whatever tool it is it should help you achieve the value",1,0,0,1
382,2022-06-14 13:53:31+00:00,https://twitter.com/Blessin18666665/status/1536708414792994819,Blessin18666665,Twitter for Android,Nigeria,"Day 1 of #NG30DaysOfLearning
I learnt a lot of things from this
I was able to analyze data automatically without going through any stress
I was able to create my first repository on GitHub 
Here is d link to the repository https://t.co/g7WAzws6mv",1,2,0,1
383,2022-06-14 13:46:56+00:00,https://twitter.com/Tokings01/status/1536706759708004354,Tokings01,Twitter for Android,Lagos,"#30Daysoflearning  #Day2 #powerplatform

https://t.co/mjhSadRubP",1,0,0,0
384,2022-06-14 13:43:02+00:00,https://twitter.com/Phatergh/status/1536705777896914946,Phatergh,Twitter for Android,"Yola, Nigeria","#30daysoflearning #Day2
We are less than two hours from today’s session on Introduction to Dataverse and sharepoint by 4pm
#PowerPlatform #mspowerplatform #ASUU #ASUUstrike #AsuuStrikeUpdate
@TheOyinbooke @CinnamonXi @CBe_ata @japhletnwamu
https://t.co/KtzzBElvUh",8,6,1,0
385,2022-06-14 13:39:06+00:00,https://twitter.com/Tokings01/status/1536704788703940610,Tokings01,Twitter for Android,Lagos,"#30daysoflearning

We are less than two hours from today’s session on Introduction to Dataverse and sharepoint by 4pm GMT

Join at https://t.co/OjVdYGUAbW

❤️&amp;💡",1,0,0,0
386,2022-06-14 13:36:55+00:00,https://twitter.com/Tokings01/status/1536704235953332225,Tokings01,Twitter for Android,Lagos,"UPDATE:

We're glad to inform you all that the #30daysoflearning program is now open to the entire student community across the globe. So please you're free to share with all your friends as long as they are students in a higher institution.",3,0,0,0
387,2022-06-14 12:36:15+00:00,https://twitter.com/JumokeAkinyemi1/status/1536688968611373059,JumokeAkinyemi1,Twitter for Android,Nigeria,"I've created my GitHub, Microsoft, Azure Student accounts. 🤩 @TheOyinbooke @Microsoft #NG30DaysOfLearning https://t.co/75uBYAOmDN",2,0,0,0
388,2022-06-14 12:34:23+00:00,https://twitter.com/oladimejivic17/status/1536688499268648963,oladimejivic17,Twitter Web App,,"created my github account and updated my profile there.... Feel free to check it out

https://t.co/FDDQt9vM2i
#NG30DaysOfLearning #DataAnalytics",1,0,0,0
389,2022-06-14 11:54:34+00:00,https://twitter.com/Kingsley__Andy/status/1536678480636784640,Kingsley__Andy,Twitter for Android,"Lagos, Nigeria","https://t.co/21tUbmPplf

#NG30DaysOfLearning",0,0,0,0
390,2022-06-14 11:48:55+00:00,https://twitter.com/unstoppable_tp/status/1536677058188828674,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","Official Day 01 of #NG30DaysOfLearning (Monday 13/06/2022)
Yesterday was all about:
🌟Exploring the world of analytics
🌟Start with Value and not the Tool
🌟Steps to take when approaching a data analysis project
🌟 #Excel 
🌟#GitHub
We go again today!!! https://t.co/ji4WtTZRzA",6,1,0,1
391,2022-06-14 11:17:55+00:00,https://twitter.com/CBe_ata/status/1536669255118241795,CBe_ata,Twitter for Android,,"#NG30DaysOfLearning 

Day 2️⃣ of Power Platform

Join us as we talk about Introduction to Dataverse and SharePoint.",0,0,0,0
392,2022-06-14 11:12:07+00:00,https://twitter.com/unstoppable_tp/status/1536667795592724480,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","Azure $100 credit redeemed soft.
#NG30daysoflearning 
We go harder everyday!
#ASUU 
#Microsoft https://t.co/lP6a0XB7Qd",2,0,0,1
393,2022-06-14 10:02:12+00:00,https://twitter.com/TheOyinbooke/status/1536650202127470592,TheOyinbooke,Twitter for Android,Nigeria,"To give you a glimpse of what we had yesterday on the Data Analysis Track in the #NG30DaysOfLearning, check out this learning content.
https://t.co/z3n7uLXsBH 
This will definitely change the way to look at data analysis",74,21,1,5
394,2022-06-14 09:14:35+00:00,https://twitter.com/Kennytheanalys/status/1536638218040377344,Kennytheanalys,Twitter Web App,NG ,"Learning continue
#NG30DaysOfLearning https://t.co/MpPbKIeuJt",5,1,0,1
395,2022-06-14 08:42:00+00:00,https://twitter.com/Ignite79888761/status/1536630018205433857,Ignite79888761,Twitter Web App,"Ikorudu, Nigeria","Day one Data Analysis #NG30DaysOfLearning practical done and dusted. Thanks to @TheOyinbooke 
You can check out my analysis on Github https://t.co/JcgFi1tUoW",0,0,0,0
396,2022-06-14 08:14:25+00:00,https://twitter.com/techville_ml/status/1536623078125469697,techville_ml,Twitter for Android,"Enugu, Nigeria","Profile creation complete in @github 🤗you can reach me now from https://t.co/ka8zAOpcA1
Let's kick into #30daysoflearning on #Microsoft 
Thanks to the team making all this possible.  Amsettowin",1,0,0,0
397,2022-06-14 03:17:25+00:00,https://twitter.com/Fabulousnani01/status/1536548336316174340,Fabulousnani01,Twitter for Android,,"It's not yet late to Join... We just got started yesterday. You can still catch up. Take this rare opportunity now 

#student #ASUUstrike #NG30DaysOfLearning https://t.co/8haMxPlY3B",0,0,0,0
398,2022-06-14 00:50:57+00:00,https://twitter.com/theoluwatonii/status/1536511476952977409,theoluwatonii,Twitter for Android,"Lagos, Nigeria","If you're a student interested in learning something new and great, jump on the #NG30DaysOfLearning by @Microsoft .
It's a once in a lifetime opportunity you shouldn't miss. Goodluck and see you on the other side. 🚀

Thank you @TheOyinbooke 😊",2,1,0,0
399,2022-06-14 00:22:24+00:00,https://twitter.com/its_royalgold/status/1536504289308381186,its_royalgold,Twitter for iPhone,"Ibadan, Nigeria","Day1 of 30 learning Data Analysis

Exploring the world of analytics
Steps to take when Approaching Data Analysis Project.
Introduction to Excel, Excel Vlookup, Pivot Table and chat.
Doing Analysis on Excel.
How to use GitHub Repository.
Mentor:@TheOyinbooke
#30daysoflearning https://t.co/u4rQkFTU1a",6,0,0,1
400,2022-06-13 23:28:04+00:00,https://twitter.com/seamsbymay/status/1536490617756430337,seamsbymay,Twitter for iPhone,,This is really eye opening. That “Analyze data” function and its abilities is a welcome shock 😀😀😀 #NG30DaysOfLearning,1,0,0,0
401,2022-06-13 23:07:54+00:00,https://twitter.com/arowoseun69/status/1536485542992420871,arowoseun69,Twitter for Android,,#NG30DaysOfLearning,0,0,0,0
402,2022-06-13 22:08:35+00:00,https://twitter.com/Kjb36756114/status/1536470615326134272,Kjb36756114,Twitter for Android,,"#30DaysOfLearning
https://t.co/3P8mtX7vYN",0,0,0,0
403,2022-06-13 22:05:34+00:00,https://twitter.com/Ajani_oyesiji/status/1536469857167876096,Ajani_oyesiji,Twitter for Android,"Lagos, Nigeria","And here we go, our #NG30DAYSOFLEARNiNG has kick-started to the day, with the first session giving us insight 
The World of Analytics – BI and Data Analysis
•Start with Value and not the Tool
•Few Steps to Take for all Your Data Analysis Projects",0,0,0,1
404,2022-06-13 21:48:54+00:00,https://twitter.com/MichealOjuri/status/1536465662528438278,MichealOjuri,Twitter for Android,"Oyo, Nigeria","Along my data analysis journey, I found something new! ""30 days of learning"" ☺️ 
30 days of growth! 

#NG30DaysOfLearning
#Asuu
#Microsoft",0,0,0,0
405,2022-06-13 21:31:58+00:00,https://twitter.com/Beatricee22/status/1536461399421079560,Beatricee22,Twitter for Android,"Akure, Nigeria",Delighted to start my data journey with @TheOyinbooke. Day 1 of #30daysoflearning Data Analytics🥰 https://t.co/7LY9cXduiY,10,1,0,1
406,2022-06-13 21:28:15+00:00,https://twitter.com/AdaWabara/status/1536460465869664260,AdaWabara,Twitter for Android,,#Day1 #30daysoflearning #DataAnalyst https://t.co/rGv6avi0wQ,0,0,0,0
407,2022-06-13 21:24:52+00:00,https://twitter.com/AdaWabara/status/1536459611967995904,AdaWabara,Twitter for Android,,"It started today, and I'm happy to be part of this journey!. Cheers to a great tomorrow!🥂🤩 #NG30DaysOfLearning #DataAnalytics https://t.co/HmVTfd4fjb",2,0,0,0
408,2022-06-13 20:56:28+00:00,https://twitter.com/mdfitz2042/status/1536452465079500802,mdfitz2042,Twitter Web App,Kaduna,"#NG30DaysOfLearning 

Day 1: I went through one of the Microsoft cloud skill challenge learning module titled ""Discover data analytics."" I got to refresh my knowledge on the importance of data analysis and analysts, different categories of analytics and their relationship",9,1,0,1
409,2022-06-13 20:48:34+00:00,https://twitter.com/TheOyinbooke/status/1536450476304220170,TheOyinbooke,Twitter for Android,Nigeria,"Until the day you make the move to grow, growth will remain a wish.

Students learning with us in the ongoing #30DaysOfLearning are making the move to grow and I celebrate them!",66,13,0,3
410,2022-06-13 20:44:53+00:00,https://twitter.com/Croprestige/status/1536449552236126210,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","The exact definition of ""the more you know, the more you know you don't know""

#NG30DaysOfLearning https://t.co/w5kX7CIyhL",3,1,0,0
411,2022-06-13 20:26:14+00:00,https://twitter.com/_zabrang/status/1536444858969247745,_zabrang,Twitter for Android,3rd rock from the sun. ,"Data Analysis = Value
Value can be through:
- Improving Revenue
- Save cost
- Optimize processes 
 #NG30DaysOfLearning",2,0,0,0
412,2022-06-13 20:25:40+00:00,https://twitter.com/ernie_ola/status/1536444714911776769,ernie_ola,Twitter for Android,Nigeria,"Microsoft Community OAU: 30 days of learning. Let's level up on some skills.

#msft #MSFTStudentAmbassadors #msftoau #30daysoflearning #Microsoft",3,2,0,0
413,2022-06-13 20:21:07+00:00,https://twitter.com/_JosiahAdesola/status/1536443570412036099,_JosiahAdesola,Twitter Web App,"Lagos, Nigeria","If you asking me how can you hop into the #NG30DaysOfLearning by @Microsoft @TheOyinbooke 
Go through this tread the link to register, join the discord channel, you can always catch up on missed lectures easily. There are 3 tracks
👇🏿👇🏿👇🏿
#DataScience #DataAnalytics #PowerPlatform https://t.co/cwqNjNyt5P",13,12,0,2
414,2022-06-13 20:07:52+00:00,https://twitter.com/chukwuwike_ceph/status/1536440236821159937,chukwuwike_ceph,Twitter for Android,Nigeria,#30daysoflearning  #DataAnalytics  @TheOyinbooke,0,0,0,0
415,2022-06-13 20:04:33+00:00,https://twitter.com/unstoppable_tp/status/1536439399415787520,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","#DataAnalytics is not about the tools, it's about the business value.

#NG30DaysOfLearning",3,4,0,1
416,2022-06-13 19:51:18+00:00,https://twitter.com/Croprestige/status/1536436066395336707,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","@Ridwan_Toyin @TheOyinbooke Congratulations brother 

The value I have been receiving from #NG30DaysOfLearning gives me undiluted confidence that after these 30days my life can never be the same.

I wonder which side of internet I have been looking all these while, @Microsoft is an ocean of opportunities!",14,4,0,2
417,2022-06-13 19:41:35+00:00,https://twitter.com/Croprestige/status/1536433620763791361,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","This post is the primary guideline for the Data Analysis Track and will help you to navigate the entire learning journey. 

In case you missed the onboarding session, kindly click here https://t.co/LJj21sxYFW to catch up with everything we did. 

#NG30DaysOfLearning",1,0,0,0
418,2022-06-13 19:41:33+00:00,https://twitter.com/Croprestige/status/1536433612593238016,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","""Data is the new oil and I live in an oil country where nobody is drilling."" @TheOyinbooke(2019)

Data Gap is a way to represent the rate of data generation versus analysis.
Daily, Data are being generated at an exponential rate but only few are being analyzed
#NG30DaysOfLearning https://t.co/ATRFpJGKnn",10,3,0,1
419,2022-06-13 19:32:53+00:00,https://twitter.com/Favouremeka28/status/1536431431987220482,Favouremeka28,Twitter Web App,"Aba, Abia State. ","Today I learnt about the different data roles. 
I never knew there was something called ""data architect"", I understood the work of a data scientist. thank you @TheOyinbooke 
#NG30DaysOfLearning.
#DataAnalytics",90,10,0,2
420,2022-06-13 19:32:32+00:00,https://twitter.com/unstoppable_tp/status/1536431344867323904,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","All thanks to Mr Ola @TheOyinbooke for the opportunity given to all Nigerian students to learn about #data  for free in 30days.

I am just getting to know that there is something like ZETTABYTE(2^70 bytes) Whaaaaaaat!😲😲😲

#NG30DaysOfLearning 
#DataAnalytics",11,4,0,1
421,2022-06-13 18:55:19+00:00,https://twitter.com/unstoppable_tp/status/1536421977694560263,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","Data is the new oil and I live in an oil country where nobody is drilling --- Olanrewaju Oyinbooke (2019)

I gotta drill this oil too🥳
My mentor on this😃😃 @TheOyinbooke 

#NG30DaysOfLearning 
#ASUU 
#Microsoft 
#DataAnalytics",16,3,0,0
422,2022-06-13 18:53:13+00:00,https://twitter.com/Xionne_/status/1536421449652740098,Xionne_,Twitter Web App,lugar secreto del altísimo,"....for anyone interested in #30daysoflearning, you can check this out

https://t.co/NhiLxDdpG2",0,0,0,0
423,2022-06-13 18:12:43+00:00,https://twitter.com/TheOyinbooke/status/1536411257779126273,TheOyinbooke,Twitter for Android,Nigeria,"#30DaysOfLearning data analysis track- Today's class content
🔥 Exploring the world of Analytics
🔥Start with Value and not the Tool
🔥Steps to take when approaching Data Analysis Projects
🔥 Microsoft Excel Repeating the Miracle of 1992
🔥 Intro to Excel, vLookup, etc..",90,26,2,4
424,2022-06-13 17:34:42+00:00,https://twitter.com/_zabrang/status/1536401690378874888,_zabrang,Twitter for Android,3rd rock from the sun. ,Clearly I haven't been optimizing Office 365. #NG30DaysOfLearning,0,0,0,0
425,2022-06-13 16:52:59+00:00,https://twitter.com/De_DataGirl/status/1536391193537523712,De_DataGirl,Twitter Web App,"Abia, Nigeria","#NG30DaysOfLearning 

Another opportunity to get serious with my learning in an organised format🙂

#NG30DaysOfLearning #DataScience #MachineLearning https://t.co/HnJgansuGs",3,1,0,1
426,2022-06-13 16:52:16+00:00,https://twitter.com/Richie4love/status/1536391011588530176,Richie4love,Twitter for Android,,"1/
Hey!!! Are you a Student in Nigeria, and the #ASUUstrike has affected you? 

Did you know there is actually a programme going on its called #NG30DaysOfLearning organised by @Microsoft and Cloud Advocates from Nigeria, Kenya and South Africa?  

Read this thread let me explain",99,46,4,14
